Tipo,Cidade,Estado,Vagas,Quartos,Area,Banheiros,Preco
Apartamento,Boqueirão,Curitiba,1,3,73,2,24900000.0
Casa,Alvorada,Pato Branco,1,2,56,1,24900000.0
Apartamento,Santa Cândida,Curitiba,1,3,79,1,24900000.0
Apartamento,Saguaçu,Joinville,1,2,73,1,24900000.0
Apartamento,Alto Boqueirão,Curitiba,1,2,49,1,24900000.0
Apartamento,Campo Comprido,Curitiba,1,3,63,1,24900000.0
Apartamento,Vargem Grande,Pinhais,1,2,59,1,24900000.0
Casa,Praia De Leste,Pontal Do Paraná,1,3,54,2,24900000.0
Casa,Parque Monte Castelo,Colombo,1,3,61,1,24900000.0
Casa,Monções,Pontal Do Paraná,3,2,49,1,24900000.0
Apartamento,Boa Vista,Curitiba,1,2,57,1,24900000.0
Apartamento,Novo Mundo,Curitiba,1,3,67,1,24900000.0
Casa,Balneário Jardim Da Barra,Itapoá,1,2,58,2,24900000.0
Casa,Guatupê,São José Dos Pinhais,5,2,57,1,24900000.0
Apartamento,Novo Mundo,Curitiba,1,2,54,1,24900000.0
Casa,Uberaba,Curitiba,2,2,68,1,24900000.0
Apartamento,Boqueirão,Curitiba,1,2,60,1,24890000.0
Apartamento,Vila Chacrinhas,Campina Grande Do Sul,1,2,60,1,24800000.0
Sobrado,Campo De Santana,Curitiba,2,3,81,1,24700000.0
Apartamento,Cidade Jardim,São José Dos Pinhais,0,2,53,1,24623727.0
Studio,Centro,Curitiba,0,1,34,1,24510000.0
Casa,Jardim Uirapuru,Colombo,0,3,77,2,24500000.0
Apartamento,Batel,Curitiba,1,3,88,2,24500000.0
Apartamento,Atuba,Pinhais,1,2,55,1,24500000.0
Apartamento,Boa Vista,Curitiba,1,2,51,1,24500000.0
Casa,Conjunto Habitacional Monsenhor Francisco Gorski,Campo Largo,1,3,59,1,24500000.0
Apartamento,Bigorrilho,Curitiba,0,1,37,1,24500000.0
Casa,Balneário Solymar,Matinhos,2,2,84,2,24500000.0
Casa,Afonso Pena,São José Dos Pinhais,3,2,66,1,24500000.0
Casa,Coroados,Guaratuba,1,3,80,1,24500000.0
Apartamento,Pinheirinho,Curitiba,1,2,53,1,24500000.0
Casa,Sítio Cercado,Curitiba,1,2,60,1,24500000.0
Casa,Ganchinho,Curitiba,2,1,58,1,24500000.0
Apartamento,Vila Izabel,Curitiba,0,1,47,1,24500000.0
Casa,Cohapar,Guaratuba,3,2,140,3,24500000.0
Apartamento,Uberaba,Curitiba,1,3,70,1,24500000.0
Apartamento,Pineville,Pinhais,1,3,96,1,24500000.0
Apartamento,Vila Alto Da Cruz Iii,Colombo,1,3,60,1,24490000.0
Casa,Uvaranas,Ponta Grossa,1,3,66,1,24380000.0
Apartamento,Cidade Jardim,São José Dos Pinhais,0,2,53,1,24302479.0
Apartamento,Cidade Jardim,São José Dos Pinhais,1,2,53,1,24300000.0
Apartamento,Pirabeiraba(Centro),Joinville,1,2,52,1,24288421.0
Apartamento,Pinheirinho,Curitiba,1,2,50,1,24200000.0
Apartamento,Cidade Jardim,São José Dos Pinhais,1,2,67,1,24000000.0
Apartamento,Portão,Curitiba,1,3,68,1,24000000.0
Casa,São José,Itapoá,1,3,90,1,24000000.0
Casa,Costeira,Araucária,2,2,52,1,24000000.0
Casa,Vila Bela,Guarapuava,1,3,122,1,24000000.0
Apartamento,Boneca Do Iguaçu,São José Dos Pinhais,1,2,73,1,24000000.0
Apartamento,Pinheirinho,Curitiba,1,2,87,1,24000000.0
Casa,Roseira,São José Dos Pinhais,2,2,50,1,24000000.0
Apartamento,Tingui,Curitiba,1,3,76,1,24000000.0
Sobrado,Campo De Santana,Curitiba,1,3,66,3,24000000.0
Casa,Campo De Santana,Curitiba,2,2,53,1,24000000.0
Casa,Jardim Carvalho,Ponta Grossa,1,3,59,1,24000000.0
Casa,Ronda,Ponta Grossa,1,2,67,2,24000000.0
Apartamento,Capão Raso,Curitiba,1,2,72,1,24000000.0
Casa,Jardim Ana Rosa I,Colombo,2,3,53,1,24000000.0
Apartamento,Cidade Industrial,Curitiba,1,2,82,1,24000000.0
Apartamento,Alto Da Glória,Curitiba,0,1,32,1,24000000.0
Apartamento,Afonso Pena,São José Dos Pinhais,1,2,49,1,24000000.0
Casa,Estados,Fazenda Rio Grande,2,2,93,1,24000000.0
Apartamento,Portão,Curitiba,1,3,74,1,24000000.0
Garden,Água Verde,Curitiba,0,1,53,1,24000000.0
Apartamento,Centro,Curitiba,0,1,52,1,24000000.0
Casa,Praia De Leste,Pontal Do Paraná,2,2,58,2,24000000.0
Casa,Balneário Itamar,Itapoá,2,4,146,2,24000000.0
Casa,Jardim Esmeralda,Campo Largo,4,2,50,1,24000000.0
Apartamento,Bigorrilho,Curitiba,0,1,48,1,24000000.0
Apartamento,Santa Cândida,Curitiba,1,3,64,1,24000000.0
Casa,Vila São José,Colombo,3,3,60,2,24000000.0
Apartamento,Bairro Alto,Curitiba,1,2,54,1,24000000.0
Casa,Campina Da Barra,Araucária,2,3,66,1,24000000.0
Apartamento,Campo Comprido,Curitiba,1,3,63,1,24000000.0
Casa,Neves,Ponta Grossa,1,3,72,2,24000000.0
Casa,Jardim Das Acácias,Campo Largo,1,3,100,1,24000000.0
Apartamento,Sítio Cercado,Curitiba,1,3,74,1,24000000.0
Casa,Graciosa De Cima,Antonina,0,1,50,1,24000000.0
Apartamento,Vargem Grande,Pinhais,1,2,67,1,24000000.0
Apartamento,Vila Alto Da Cruz Iii,Colombo,1,3,60,1,23990000.0
Apartamento,São Gabriel,Colombo,1,3,75,1,23990000.0
Casa,Saint Etiene,Matinhos,2,2,52,2,23990000.0
Casa,Nações,Fazenda Rio Grande,1,2,48,1,23990000.0
Casa,Parque Monte Castelo,Colombo,2,3,52,1,23990000.0
Apartamento,Água Verde,Curitiba,0,1,42,1,23987712.0
Apartamento,São Francisco,Curitiba,0,1,35,1,23975000.0
Casa,Planalto,Pato Branco,1,3,135,2,23900000.0
Apartamento,Costeira,São José Dos Pinhais,1,2,74,1,23900000.0
Apartamento,Boqueirão,Curitiba,1,3,59,1,23900000.0
Casa,Balneário Brandalize,Itapoá,2,2,56,2,23900000.0
Casa,Bela Vista,Pato Branco,2,2,49,1,23900000.0
Apartamento,Fazendinha,Curitiba,1,2,56,2,23900000.0
Apartamento,Centro,Curitiba,0,1,44,1,23900000.0
Apartamento,Centro,Curitiba,0,1,46,1,23900000.0
Apartamento,São Francisco,Curitiba,0,1,37,1,23875000.0
Apartamento,Colônia Rio Grande,São José Dos Pinhais,1,2,46,1,23800000.0
Apartamento,São Gabriel,Colombo,1,3,54,1,23800000.0
Casa,Vila Alto Da Cruz Ii,Colombo,1,2,48,1,23800000.0
Apartamento,Boa Vista,Curitiba,1,2,51,1,23800000.0
Apartamento,Santa Cândida,Curitiba,1,3,64,1,23700000.0
Apartamento,Mercês,Curitiba,0,1,48,1,23500000.0
Casa,Boa Vista,Ponta Grossa,2,2,47,1,23500000.0
Casa,Boa Vista,Ponta Grossa,2,2,59,1,23500000.0
Casa,Granjas Centenário,Campina Grande Do Sul,1,2,53,1,23500000.0
Casa,Eucaliptos,Fazenda Rio Grande,2,2,38,1,23500000.0
Casa,Campo De Santana,Curitiba,1,2,38,1,23500000.0
Casa,Rio Verde,Colombo,4,2,58,1,23500000.0
Apartamento,Capão Raso,Curitiba,0,2,54,1,23500000.0
Casa,Jardim Florestal,Campo Largo,1,2,70,1,23500000.0
Casa,Nações,Fazenda Rio Grande,0,3,69,1,23500000.0
Apartamento,Afonso Pena,São José Dos Pinhais,0,2,40,1,23500000.0
Apartamento,Capão Raso,Curitiba,0,2,59,1,23500000.0
Casa,Jardim Guaraituba,Colombo,2,2,45,1,23500000.0
Casa,Alto Tarumã,Pinhais,1,3,80,1,23500000.0
Casa,Matarazzo,Antonina,1,3,220,1,23500000.0
Apartamento,Braga,São José Dos Pinhais,1,3,67,1,23500000.0
Casa,Uvaranas,Ponta Grossa,1,3,62,2,23500000.0
Apartamento,Centro,Curitiba,0,1,47,1,23500000.0
Apartamento,Bairro Alto,Curitiba,1,3,57,1,23500000.0
Casa,Campo De Santana,Curitiba,1,2,39,1,23500000.0
Apartamento,Jardim Botânico,Curitiba,0,2,62,1,23500000.0
Apartamento,Vila Bancária,Campo Largo,0,2,57,2,23500000.0
Casa,Miringuava,São José Dos Pinhais,2,2,50,1,23500000.0
Apartamento,Vargem Grande,Pinhais,1,2,65,1,23500000.0
Apartamento,Centro,Curitiba,0,1,55,1,23500000.0
Apartamento,Boa Vista,Curitiba,1,1,63,1,23200000.0
Apartamento,Weissópolis,Pinhais,1,2,60,1,23000000.0
Casa,Ronda,Ponta Grossa,0,2,64,1,23000000.0
Casa,Cidade Industrial,Curitiba,2,2,100,1,23000000.0
Apartamento,Centro,Curitiba,0,1,43,1,23000000.0
Apartamento,Vila Iná,São José Dos Pinhais,1,3,62,1,23000000.0
Apartamento,Centro,Curitiba,0,2,58,1,23000000.0
Apartamento,Cidade Industrial,Curitiba,0,3,24000,2,23000000.0
Casa,Santa Cândida,Curitiba,2,3,98,2,23000000.0
Casa,Parque Monte Castelo,Colombo,0,3,74,1,23000000.0
Casa,Estados,Fazenda Rio Grande,1,2,150,1,23000000.0
Apartamento,Santa Cândida,Curitiba,1,3,64,1,23000000.0
Apartamento,Centro,Curitiba,0,1,47,1,23000000.0
Apartamento,Jardim Del Rey,Colombo,0,3,57,1,23000000.0
Casa,Balneário Itamar,Itapoá,2,2,55,1,23000000.0
Casa,Parque Da Fonte,São José Dos Pinhais,2,2,70,1,23000000.0
Casa,Bairro Alto,Antonina,0,3,90,1,23000000.0
Sobrado,Alto Boqueirão,Curitiba,2,3,92,2,23000000.0
Casa,Jardim Esmeralda,Campo Largo,1,3,71,2,23000000.0
Apartamento,Cidade Industrial,Curitiba,0,3,50,1,23000000.0
Casa,Sitio Cercado,Curitiba,2,2,90,1,23000000.0
Apartamento,Pinheirinho,Curitiba,1,2,49,1,23000000.0
Apartamento,Santa Terezinha,Pato Branco,0,2,83,1,23000000.0
Apartamento,Uberaba,Curitiba,1,3,64,1,23000000.0
Apartamento,Atuba,Colombo,1,2,58,1,23000000.0
Casa,Estados,Fazenda Rio Grande,1,2,51,1,23000000.0
Apartamento,Afonso Pena,São José Dos Pinhais,1,2,68,1,23000000.0
Casa,Jardim Guaraituba,Colombo,1,2,50,1,23000000.0
Casa,Jardim Guaraituba,Colombo,1,2,51,1,23000000.0
Apartamento,Centro,Ponta Grossa,0,1,58,1,23000000.0
Casa,Jardim Monza,Colombo,1,2,65,1,23000000.0
Apartamento,Santa Cândida,Curitiba,1,3,68,1,23000000.0
Casa,Saint Etiene,Matinhos,2,2,49,1,23000000.0
Casa,Vila Rosemari Galvão,Colombo,0,2,140,1,23000000.0
Apartamento,Jardim Central,Colombo,1,3,62,1,23000000.0
Casa,Miringuava,São José Dos Pinhais,5,2,76,1,23000000.0
Apartamento,Afonso Pena,São José Dos Pinhais,1,3,66,1,23000000.0
Casa,Umbará,Curitiba,3,3,60,1,23000000.0
Casa,Gralha Azul,Fazenda Rio Grande,1,3,48,1,23000000.0
Apartamento,Braga,São José Dos Pinhais,1,2,56,1,23000000.0
Apartamento,Afonso Pena,São José Dos Pinhais,1,2,48,1,23000000.0
Casa,Conjunto Águas Claras,Campo Largo,2,3,120,1,23000000.0
Casa,Granjas Centenário,Campina Grande Do Sul,3,2,44,1,23000000.0
Apartamento,Cidade Industrial,Curitiba,1,2,61,1,23000000.0
Apartamento,Águas Belas,São José Dos Pinhais,1,2,58,1,23000000.0
Apartamento,Nações,Fazenda Rio Grande,1,3,62,1,23000000.0
Casa,Vila Izabel,Piraquara,1,3,70,1,23000000.0
Apartamento,Cidade Industrial,Curitiba,1,2,55,1,23000000.0
Sobrado,Gralha Azul,Fazenda Rio Grande,2,2,65,2,23000000.0
Apartamento,Vargem Grande,Pinhais,1,2,54,0,23000000.0
Apartamento,Estrela,Ponta Grossa,1,3,93,2,23000000.0
Casa,Jardim Casa Blanca,Almirante Tamandaré,2,4,170,2,23000000.0
Apartamento,Afonso Pena,São José Dos Pinhais,0,2,74,1,23000000.0
Apartamento,Pinheirinho,Curitiba,1,2,76,1,23000000.0
Apartamento,Santa Cândida,Curitiba,1,3,67,1,23000000.0
Apartamento,Centro,Curitiba,0,1,55,2,23000000.0
Sobrado,Alto Boqueirão,Curitiba,0,3,120,1,23000000.0
Apartamento,Boqueirão,Curitiba,0,3,55,1,23000000.0
Apartamento,Vila Izabel,Curitiba,0,2,57,1,23000000.0
Casa,Contorno,Ponta Grossa,0,3,288,0,23000000.0
Apartamento,Afonso Pena,São José Dos Pinhais,1,2,83,1,22990000.0
Apartamento,Cajuru,Curitiba,1,1,43,1,22990000.0
Apartamento,Iririú,Joinville,1,3,83,1,22900000.0
Casa,Colônia Dona Luíza,Ponta Grossa,1,2,60,1,22900000.0
Casa,Parque Do Embu,Colombo,1,3,54,1,22900000.0
Sobrado,Boqueirão,Curitiba,2,2,69,1,22900000.0
Kitnet,Cabral,Curitiba,0,1,35,1,22900000.0
Apartamento,Centro,Curitiba,0,1,44,1,22900000.0
Apartamento,Água Verde,Curitiba,0,1,42,1,22845440.0
Apartamento,Uvaranas,Ponta Grossa,1,2,79,1,22800000.0
Casa,Campina Da Barra,Araucária,2,2,106,1,22700000.0
Apartamento,Jardim Itambé,Colombo,1,3,68,0,22700000.0
Apartamento,São Francisco,Curitiba,0,1,63,1,22660000.0
Apartamento,Boa Vista,Curitiba,1,2,56,1,22500000.0
Casa,Campo De Santana,Curitiba,1,3,50,1,22500000.0
Apartamento,Afonso Pena,São José Dos Pinhais,1,2,51,1,22500000.0
Apartamento,Cajuru,Curitiba,1,3,62,1,22500000.0
Casa,Estados,Fazenda Rio Grande,0,2,42,1,22500000.0
Casa,Miringuava,São José Dos Pinhais,2,2,50,1,22500000.0
Casa,Contorno,Ponta Grossa,2,3,69,1,22500000.0
Casa,Jardim Cristo Rei,Campo Largo,2,3,100,1,22500000.0
Apartamento,Cristo Rei,Curitiba,1,1,28,1,22500000.0
Apartamento,Rebouças,Curitiba,0,1,46,1,22500000.0
Casa,Jardim Monte Santo,Almirante Tamandaré,1,2,80,1,22500000.0
Apartamento,Água Verde,Curitiba,1,1,67,1,22500000.0
Apartamento,São Gabriel,Colombo,1,2,66,1,22500000.0
Apartamento,Atuba,Colombo,1,2,58,1,22500000.0
Casa,Jardim Guaraituba,Colombo,2,2,90,2,22500000.0
Casa,Estados,Fazenda Rio Grande,1,2,42,1,22500000.0
Casa,Parque Do Embu,Colombo,5,2,45,1,22500000.0
Apartamento,Cidade Jardim,São José Dos Pinhais,1,3,71,1,22500000.0
Apartamento,Campo Comprido,Curitiba,1,2,43,1,22500000.0
Casa,Miringuava,São José Dos Pinhais,2,2,50,1,22500000.0
Apartamento,Cristo Rei,Curitiba,0,1,43,1,22500000.0
Apartamento,Cruzeiro,São José Dos Pinhais,1,2,56,1,22500000.0
Casa,Parque Do Embu,Colombo,2,3,70,1,22500000.0
Apartamento,Jardim Botânico,Curitiba,1,3,89,1,22490000.0
Apartamento,Pirabeiraba(Centro),Joinville,1,2,52,1,22436142.0
Apartamento,Campina Da Barra,Araucária,0,2,48,1,22200000.0
Apartamento,Centro,Curitiba,0,1,34,1,22100000.0
Apartamento,Água Verde,Curitiba,0,1,40,2,22079671.0
Kitnet,Água Verde,Curitiba,0,1,40,1,22079671.0
Apartamento,Pilarzinho,Curitiba,1,3,64,1,22000000.0
Casa,Jardim Arruda,Colombo,1,2,100,1,22000000.0
Apartamento,Guatupê,São José Dos Pinhais,1,2,57,1,22000000.0
Apartamento,Pinheirinho,Curitiba,1,2,67,1,22000000.0
Apartamento,Centro,Curitiba,0,2,73,1,22000000.0
Apartamento,Água Verde,Curitiba,0,1,40,1,22000000.0
Apartamento,Jardim Del Rey,Colombo,1,3,60,1,22000000.0
Apartamento,Balneário Itapoá,Itapoá,1,2,59,1,22000000.0
Casa,Balneario Gaivotas,Matinhos,1,2,49,1,22000000.0
Apartamento,Atuba,Colombo,1,2,83,1,22000000.0
Casa,Jardim Roma,Almirante Tamandaré,1,2,159,2,22000000.0
Apartamento,Centro,Curitiba,0,2,73,1,22000000.0
Casa,Santa Cândida,Curitiba,4,4,150,3,22000000.0
Apartamento,Cidade Jardim,São José Dos Pinhais,1,2,53,1,22000000.0
Apartamento,Nações,Fazenda Rio Grande,1,2,59,0,22000000.0
Sobrado,Cidade Industrial,Curitiba,2,5,170,4,22000000.0
Casa,Saint Etiene,Matinhos,2,2,55,2,22000000.0
Casa,Jardim Guaraituba,Colombo,1,3,50,1,22000000.0
Casa,Coroados,Guaratuba,0,2,50,0,22000000.0
Apartamento,Campo Comprido,Curitiba,1,2,46,1,22000000.0
Apartamento,Vargem Grande,Pinhais,1,2,64,1,22000000.0
Apartamento,Parque Residencial Santa Terezinha Ii,Colombo,1,3,82,1,22000000.0
Apartamento,Rebouças,Curitiba,0,1,52,1,22000000.0
Kitnet,Água Verde,Curitiba,0,1,40,1,22000000.0
Apartamento,Santa Cândida,Curitiba,1,3,71,1,22000000.0
Casa,Jardim Rondinha,Campo Largo,1,3,84,2,22000000.0
Casa,Alto Maracanã,Colombo,0,2,70,1,22000000.0
Apartamento,Boa Vista,Curitiba,1,2,56,1,22000000.0
Apartamento,Vargem Grande,Pinhais,1,2,55,1,22000000.0
Apartamento,Cristo Rei,Curitiba,0,2,38,1,22000000.0
Apartamento,Uberaba,Curitiba,1,2,51,1,22000000.0
Apartamento,Agua Verde,Curitiba,1,1,58,1,22000000.0
Casa,Iguaçu,Fazenda Rio Grande,0,2,80,1,22000000.0
Sobrado,Balneário Jardim Verdes Mares,Itapoá,1,2,83,2,22000000.0
Apartamento,Centro,Campo Largo,0,2,64,0,22000000.0
Casa,Miringuava,São José Dos Pinhais,1,2,44,1,22000000.0
Apartamento,Santa Terezinha,Pato Branco,1,2,66,1,22000000.0
Apartamento,Água Verde,Curitiba,0,1,37,1,22000000.0
Apartamento,Santa Cândida,Curitiba,1,3,75,1,21990000.0
Apartamento,Tindiquera,Araucária,1,2,44,1,21990000.0
Apartamento,Água Verde,Curitiba,0,1,33,1,21958600.0
Studio,Água Verde,Curitiba,0,1,33,1,21958600.0
Apartamento,Centro,Curitiba,0,1,23,1,21900000.0
Apartamento,Campina Da Barra,Araucária,1,2,50,1,21900000.0
Casa,Capela Velha,Araucária,1,2,61,1,21900000.0
Casa,Bonatto,Pato Branco,1,2,42,1,21900000.0
Apartamento,Santa Cândida,Curitiba,1,3,65,1,21850000.0
Apartamento,Boa Vista,Curitiba,1,2,53,1,21850000.0
Casa,Ipê,São José Dos Pinhais,1,3,70,1,21800000.0
Apartamento,Vargem Grande,Pinhais,0,2,72,0,21800000.0
Casa,Campo De Santana,Curitiba,1,2,40,1,21800000.0
Casa,Campo De Santana,Curitiba,2,2,90,1,21800000.0
Apartamento,Centro,Curitiba,0,1,39,1,21600000.0
Apartamento,Campina Da Barra,Araucária,0,2,48,1,21600000.0
Casa,Boa Vista,Ponta Grossa,2,3,68,1,21500000.0
Apartamento,Centro,Curitiba,0,2,57,1,21500000.0
Apartamento,Loteamento Itaboa,Campo Largo,1,2,10000,1,21500000.0
Apartamento,Weissópolis,Pinhais,1,2,58,1,21500000.0
Apartamento,Campo Comprido,Curitiba,1,3,55,1,21500000.0
Apartamento,Prado Velho,Curitiba,0,1,44,1,21500000.0
Apartamento,Rebouças,Curitiba,1,1,76,1,21500000.0
Apartamento,Jardim Amélia,Pinhais,1,3,67,1,21500000.0
Apartamento,Centro,Curitiba,0,1,54,1,21500000.0
Apartamento,Boa Vista,Curitiba,1,2,51,1,21500000.0
Apartamento,Novo Mundo,Curitiba,1,2,59,1,21500000.0
Apartamento,Centro,Quatro Barras,1,2,71,1,21500000.0
Apartamento,Uvaranas,Ponta Grossa,1,3,64,1,21500000.0
Apartamento,Santa Cândida,Curitiba,2,2,53,1,21500000.0
Apartamento,Jardim Carvalho,Ponta Grossa,1,3,89,1,21500000.0
Apartamento,Planta Nossa Senhora Do Pilar,Almirante Tamandaré,1,2,41,1,21500000.0
Apartamento,Cidade Industrial,Curitiba,1,2,61,1,21500000.0
Apartamento,Capão Raso,Curitiba,1,2,56,1,21500000.0
Apartamento,Centro,Pinhais,1,2,64,1,21500000.0
Apartamento,Alto Boqueirão,Curitiba,1,2,50,1,21500000.0
Apartamento,Cachoeira,Almirante Tamandaré,1,2,52,1,21500000.0
Apartamento,Hauer,Curitiba,1,3,70,1,21500000.0
Casa,Jardim Monte Santo,Almirante Tamandaré,0,2,64,1,21500000.0
Apartamento,Campo Pequeno,Colombo,1,2,50,1,21490000.0
Apartamento,Boneca Do Iguaçu,São José Dos Pinhais,1,2,70,0,21400000.0
Casa,Parque Residencial Santa Terezinha Ii,Colombo,1,2,55,1,21200000.0
Casa,Planalto,Pato Branco,1,2,50,1,21000000.0
Apartamento,Jardim Guaraituba,Colombo,1,3,84,1,21000000.0
Apartamento,Bonfim,Almirante Tamandaré,1,2,45,1,21000000.0
Apartamento,Novo Mundo,Curitiba,1,2,54,1,21000000.0
Casa,Parque Monte Castelo,Colombo,0,4,60,4,21000000.0
Apartamento,Colônia Rio Grande,São José Dos Pinhais,1,2,63,1,21000000.0
Apartamento,Iná,São José Dos Pinhais,1,2,55,1,21000000.0
Apartamento,Portão,Curitiba,1,1,54,1,21000000.0
Apartamento,Cristo Rei,Curitiba,0,1,38,1,21000000.0
Apartamento,Alto Boqueirão,Curitiba,1,2,86,1,21000000.0
Casa,Jardim Carvalho,Ponta Grossa,0,3,86,1,21000000.0
Casa,Estados,Fazenda Rio Grande,1,2,50,1,21000000.0
Apartamento,Jardim Botânico,Curitiba,0,1,32,1,21000000.0
Apartamento,Atuba,Pinhais,1,2,55,1,21000000.0
Apartamento,Jardim Del Rey,Colombo,1,2,49,1,21000000.0
Casa,Jardim Monte Santo,Almirante Tamandaré,3,4,163,1,21000000.0
Apartamento,Vargem Grande,Pinhais,1,2,60,1,21000000.0
Apartamento,Loteamento Itaboa,Campo Largo,1,2,54,1,21000000.0
Apartamento,Jardim Del Rey,Colombo,0,2,47,1,21000000.0
Apartamento,Campo Comprido,Curitiba,1,2,52,1,21000000.0
Apartamento,Campo Comprido,Curitiba,0,2,49,1,21000000.0
Apartamento,Jardim Botânico,Curitiba,0,3,62,1,21000000.0
Casa,Bairro Alto,Curitiba,0,2,60,1,21000000.0
Apartamento,Fraron,Pato Branco,1,2,53,1,21000000.0
Casa,Rio Da Onça,Matinhos,1,2,78,1,21000000.0
Casa,Parque Do Embu,Colombo,1,3,55,1,21000000.0
Sobrado,Jardim Monte Santo,Almirante Tamandaré,0,8,200,0,21000000.0
Casa,Miringuava,São José Dos Pinhais,1,3,50,2,21000000.0
Garden,Iguaçu,Araucária,1,2,46,1,21000000.0
Apartamento,Vargem Grande,Pinhais,1,2,61,1,21000000.0
Apartamento,Fazendinha,Curitiba,1,3,58,1,21000000.0
Apartamento,Boqueirão,Curitiba,1,3,62,1,21000000.0
Apartamento,Vila Santa Terezinha,Campo Largo,1,2,47,1,21000000.0
Apartamento,Vila Iná,São José Dos Pinhais,1,2,49,1,21000000.0
Casa,Colônia Dona Luíza,Ponta Grossa,1,3,53,1,21000000.0
Apartamento,Jardim Del Rey,Colombo,1,2,56,1,21000000.0
Casa,Vila Franca,Piraquara,0,3,64,1,21000000.0
Apartamento,Portão,Curitiba,1,1,44,0,21000000.0
Apartamento,Vila Iná,São José Dos Pinhais,1,3,60,1,21000000.0
Apartamento,Centro,Curitiba,1,1,83,1,21000000.0
Apartamento,Cristo Rei,Curitiba,0,1,47,1,21000000.0
Sobrado,Alto Boqueirão,Curitiba,1,2,97,2,21000000.0
Apartamento,Jardim Guaraituba,Colombo,1,2,53,1,21000000.0
Apartamento,Fraron,Pato Branco,1,2,57,1,21000000.0
Apartamento,Sítio Cercado,Curitiba,1,2,72,1,21000000.0
Casa,São Gabriel,Colombo,2,2,88,1,21000000.0
Casa,Jardim Ana Rosa I,Colombo,1,2,46,1,20990000.0
Casa,Iguaçu,Araucária,2,2,47,1,20990000.0
Casa,Balneário Sertãozinho,Matinhos,5,2,100,1,20980000.0
Apartamento,Iguaçu,Araucária,1,2,55,1,20900000.0
Apartamento,Guatupê,São José Dos Pinhais,1,3,65,2,20700000.0
Casa,Ronda,Ponta Grossa,1,2,58,2,20500000.0
Apartamento,Colônia Rio Grande,São José Dos Pinhais,1,2,52,1,20500000.0
Apartamento,Cidade Industrial,Curitiba,1,3,60,1,20500000.0
Apartamento,Pilarzinho,Curitiba,1,2,58,1,20500000.0
Sobrado,Uvaranas,Ponta Grossa,1,2,65,2,20500000.0
Apartamento,Loteamento Itaboa,Campo Largo,0,2,40,1,20500000.0
Apartamento,Osasco,Colombo,1,2,55,1,20500000.0
Apartamento,Campo Comprido,Curitiba,1,2,50,1,20500000.0
Apartamento,Portão,Curitiba,1,1,54,1,20500000.0
Apartamento,Emiliano Perneta,Pinhais,1,2,54,1,20500000.0
Apartamento,Cidade Jardim,São José Dos Pinhais,1,2,75,1,20500000.0
Apartamento,São Gabriel,Colombo,1,3,54,1,20499000.0
Apartamento,Loteamento São Francisco De Assis,Campo Largo,1,2,51,1,20449000.0
Apartamento,Loteamento Ouro Verde I,Campo Largo,1,2,43,1,20400000.0
Apartamento,São Francisco,Curitiba,1,1,45,1,20400000.0
Apartamento,Loteamento Ouro Verde I,Campo Largo,0,2,40,0,20300000.0
Apartamento,Centro,Campo Largo,1,2,44,1,20282700.0
Casa,Estados,Fazenda Rio Grande,0,2,51,1,20000000.0
Casa,Monções,Matinhos,1,2,44,1,20000000.0
Apartamento,Centro,São José Dos Pinhais,1,2,56,1,20000000.0
Apartamento,Santa Terezinha,Pato Branco,1,2,52,1,20000000.0
Apartamento,Jardim Cláudia,Pinhais,1,2,43,1,20000000.0
Casa,São Sebastião,São José Dos Pinhais,1,2,115,1,20000000.0
Casa,Bom Jesus,Campo Largo,1,2,54,1,20000000.0
Apartamento,Vargem Grande,Pinhais,1,2,60,1,20000000.0
Garden,Tindiquera,Araucária,1,2,42,1,20000000.0
Casa,Contorno,Ponta Grossa,2,2,51,1,20000000.0
Casa,Jardim Roma,Almirante Tamandaré,2,2,150,1,20000000.0
Studio,Centro,Curitiba,0,1,19,1,20000000.0
Casa,Capela Velha,Araucária,1,2,37,1,20000000.0
Apartamento,Planta Nossa Senhora Do Pilar,Almirante Tamandaré,0,2,45,1,20000000.0
Casa,Estados,Fazenda Rio Grande,1,2,42,1,20000000.0
Apartamento,Cidade Industrial,Curitiba,0,3,54,1,20000000.0
Apartamento,Jardim Itaqui,Campo Largo,1,2,50,1,20000000.0
Apartamento,Sítio Cercado,Curitiba,1,2,58,1,20000000.0
Studio,Centro,Curitiba,0,1,19,1,20000000.0
Sobrado,Gralha Azul,Fazenda Rio Grande,2,3,64,2,20000000.0
Casa,Estados,Fazenda Rio Grande,0,2,43,1,20000000.0
Apartamento,Jardim Santo Antônio,Almirante Tamandaré,1,2,52,1,20000000.0
Casa,Uberaba,Curitiba,2,2,72,1,20000000.0
Apartamento,Sítio Cercado,Curitiba,1,2,72,1,20000000.0
Apartamento,Guatupê,São José Dos Pinhais,0,3,85,1,20000000.0
Apartamento,Vila Alto Da Cruz,Colombo,1,2,63,1,20000000.0
Casa,Planta Rio Negro,Colombo,0,2,80,1,19999000.0
Apartamento,Loteamento Itaboa,Campo Largo,0,2,47,0,19990000.0
Casa,Gralha Azul,Fazenda Rio Grande,3,2,51,1,19990000.0
Apartamento,João Costa,Joinville,1,2,51,1,19990000.0
Casa,Jardim Cristo Rei,Campo Largo,2,3,57,2,19990000.0
Apartamento,Vila Tanguá,Almirante Tamandaré,1,2,56,1,19990000.0
